"doc_id","sentences","env","soc","gov","action","specificity","cti","CVR","Year","Revenue","Industry","Class","Corporate_structure","Region","Employees","env_soc_ratio"
"doc_10146",30,0.233333333333333,0.333333333333333,0.333333333333333,0.142857142857143,0,1,25442024,2020,"1163601000","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",176,0.925
"doc_10147",32,0.1875,0.59375,0.34375,0.5,0.166666666666667,0.666666666666667,28977697,2020,"684895000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",1009,0.745098039215686
"doc_10148",23,0.521739130434783,0.521739130434783,0.347826086956522,0.333333333333333,0,1,42931926,2021,"408880135","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",77,1
"doc_10149",16,0.125,0.6875,0.5,0,0,NA,19828131,2021,"281127000","Knowledge Services","Unknown","Limited Liability Companies","Region Hovedstaden",128,0.666666666666667
"doc_10150",8,0.125,0.625,0.75,1,0,1,39690748,2019,"437250000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",75,0.692307692307692
"doc_10151",37,0.432432432432432,0.324324324324324,0.459459459459459,0.375,0,1,27215629,2023,"537813171","Manufacturing","Large (C+)","Limited Liability Companies","Region Nordjylland",193,1.08163265306122
"doc_10152",33,0.0303030303030303,0.333333333333333,0.363636363636364,0,0,NA,87457117,2021,"981090000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",462,0.772727272727273
"doc_10153",24,0.166666666666667,0.375,0.333333333333333,0.5,0,1,37971006,2021,"379259264","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",282,0.848484848484849
"doc_10154",4,0.25,0.25,0.75,1,0,1,16607479,2021,"1358811000","Trade","Large (C+)","Limited Liability Companies","NULL",533,1
"doc_10155",21,0.333333333333333,0.619047619047619,0.238095238095238,0.571428571428571,0,1,29519226,2023,"36916567","Construction","Large (C+)","Limited Liability Companies","Region Hovedstaden",25,0.823529411764706
"doc_10156",7,0.142857142857143,0.428571428571429,0.428571428571429,1,0,1,68435617,2022,"513284000","Information and Communication","Large (C+)","Limited Liability Companies","Region Sjælland",555,0.8
"doc_10157",25,0.2,0.56,0.52,0.2,0,1,35822690,2021,"918950000","Information and Communication","Large (C+)","Limited Liability Companies","Region Midtjylland",735,0.769230769230769
"doc_10158",29,0.379310344827586,0.206896551724138,0.275862068965517,0.545454545454545,0.272727272727273,0.5,27385354,2021,"331545395","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",199,1.14285714285714
"doc_10159",19,0.157894736842105,0.315789473684211,0.263157894736842,0.333333333333333,0,1,37427497,2021,"595,119,021,125,719","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",2983,0.88
"doc_1016",26,0.307692307692308,0.423076923076923,0.384615384615385,0,0,NA,26119839,2020,"415411000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",174,0.918918918918919
"doc_10160",29,0.586206896551724,0.344827586206897,0.413793103448276,0.294117647058824,0,1,43722190,2023,"1475960076","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Sjælland",1553,1.17948717948718
"doc_10161",5,0.2,0.6,0.8,0,0,NA,43187430,2023,"422452000","Manufacturing","Large (C+)","Limited Liability Companies","Region Nordjylland",211,0.75
"doc_10162",37,0.405405405405405,0.567567567567568,0.27027027027027,0.333333333333333,0.0666666666666667,1,25895010,2021,"439145000","Manufacturing","Large (C+)","Limited Liability Companies","Region Nordjylland",161,0.896551724137931
"doc_10163",12,0.0833333333333333,0.25,0.5,0,0,NA,33776039,2021,"1027406000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",243,0.866666666666667
"doc_10164",2,0.5,0.5,0.5,1,0,1,40116591,2021,"360378000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",126,1
"doc_10165",19,0.421052631578947,0.736842105263158,0.368421052631579,0.125,0,1,38473492,2021,"558,363,613,428,033","Finance and Insurance","Small (A-B)","Limited Liability Companies","Region Hovedstaden",234,0.818181818181818
"doc_10166",24,0.541666666666667,0.166666666666667,0.166666666666667,0.461538461538462,0.230769230769231,0.666666666666667,15517085,2020,"849341000","Manufacturing","Large (C+)","Limited Liability Companies","Region Sjælland",352,1.32142857142857
"doc_10167",10,0.2,0.8,0.1,0,0,NA,42147303,2021,"NULL","Real Estate","Medium (C)","Limited Liability Companies","Region Hovedstaden",0,0.666666666666667
"doc_10168",3,0.666666666666667,0.666666666666667,1,0,0,NA,26366224,2023,"7321501000","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",1394,1
"doc_10169",3,0,0.333333333333333,0.666666666666667,NA,NA,NA,39756730,2022,"NULL","Real Estate","Small (A-B)","Limited Liability Companies","Region Hovedstaden",0,0.75
"doc_10170",24,0.416666666666667,0.666666666666667,0.291666666666667,0.2,0.2,0.5,15280778,2023,"56164638","Knowledge Services","Small (A-B)","Limited Liability Companies","Region Hovedstaden",29,0.85
"doc_10171",31,0,0.0645161290322581,0.0645161290322581,NA,NA,NA,83073713,2021,"25046243","Services","Medium (C)","Limited Liability Companies","Region Midtjylland",44,0.939393939393939
"doc_10172",5,0.8,0.6,0.2,0.25,0,1,38568183,2019,"NULL","Manufacturing","Small (A-B)","Limited Liability Companies","Region Syddanmark",59,1.125
"doc_10173",8,0.125,0.625,0.625,0,0,NA,29448477,2019,"NULL","Finance and Insurance","Large (C+)","Partnerships","Region Hovedstaden",NA,0.692307692307692
"doc_10174",26,0.269230769230769,0.615384615384615,0.384615384615385,0.142857142857143,0.142857142857143,1,25539419,2023,"569583000","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",158,0.785714285714286
"doc_10176",34,0.205882352941176,0.382352941176471,0.441176470588235,0.285714285714286,0,1,41456493,2022,"550922357","Construction","Large (C+)","Limited Liability Companies","Region Nordjylland",263,0.872340425531915
"doc_10177",24,0.25,0.333333333333333,0.25,0,0,NA,29119511,2021,"143327000","Manufacturing","Medium (C)","Limited Liability Companies","Region Midtjylland",101,0.9375
"doc_10178",9,0,0.666666666666667,0.444444444444444,NA,NA,NA,19248615,2020,"1304814000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",116,0.6
"doc_10179",4,0.75,0.5,0.5,0,0,NA,39488914,2018,"2053216000","Finance and Insurance","Unknown","Limited Liability Companies","Region Hovedstaden",NA,1.16666666666667
"doc_1018",5,0.2,0.4,0.6,0,0,NA,76156328,2022,"308859000","Information and Communication","Medium (C)","Limited Liability Companies","Region Hovedstaden",225,0.857142857142857
"doc_10180",21,0.285714285714286,0.523809523809524,0.380952380952381,0.333333333333333,0,1,56675817,2019,"385505000","Manufacturing","Large (C+)","Limited Liability Companies","Region Hovedstaden",136,0.84375
"doc_10181",20,0.2,0.4,0.45,0,0,NA,29783691,2022,"202423083","Real Estate","Medium (C)","Partnerships","Region Hovedstaden",NA,0.857142857142857
"doc_10182",4,0.5,0.75,0.75,0,0,NA,25230515,2022,"785584000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",103,0.857142857142857
"doc_10183",35,0.171428571428571,0.685714285714286,0.4,0.166666666666667,0,1,39323702,2022,"1573459000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",888,0.694915254237288
"doc_10184",5,0.4,0.6,0.6,0,0,NA,38887742,2021,"NULL","Finance and Insurance","Small (A-B)","Limited Liability Companies","Region Hovedstaden",NA,0.875
"doc_10185",2,0,0.5,0.5,NA,NA,NA,27230350,2021,"NULL","Manufacturing","Medium (C)","Limited Liability Companies","Region Midtjylland",76,0.666666666666667
"doc_10186",2,0,0.5,0.5,NA,NA,NA,10134188,2021,"542149000","Trade","Large (C+)","Limited Liability Companies","Region Nordjylland",55,0.666666666666667
"doc_10187",4,0.75,0.75,0.75,0,0,NA,10134285,2021,"883456000","Manufacturing","Large (C+)","Limited Liability Companies","Region Hovedstaden",452,1
"doc_10188",23,0.260869565217391,0.565217391304348,0.304347826086957,0.5,0.166666666666667,0.666666666666667,40924906,2021,"331545395","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",199,0.805555555555556
"doc_10189",38,0.315789473684211,0.184210526315789,0.184210526315789,0.5,0.0833333333333333,0.833333333333333,32660533,2023,"833150000","Utilities","Large (C+)","Limited Liability Companies","Region Sjælland",676,1.11111111111111
"doc_1019",26,0.307692307692308,0.461538461538462,0.653846153846154,0.25,0.125,0.5,26506395,2022,"815041037","Transport","Large (C+)","Limited Liability Companies","Region Syddanmark",NA,0.894736842105263
"doc_10190",36,0.611111111111111,0.305555555555556,0.361111111111111,0.181818181818182,0,1,32562361,2022,"668027000","Utilities","Large (C+)","Limited Liability Companies","Region Midtjylland",209,1.23404255319149
"doc_10191",3,0,0.666666666666667,0.666666666666667,NA,NA,NA,65724618,2018,"1245784000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",576,0.6
"doc_10192",29,0.379310344827586,0.137931034482759,0.137931034482759,0.363636363636364,0.0909090909090909,0.75,33255047,2019,"641436000","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",450,1.21212121212121
"doc_10193",31,0.290322580645161,0.548387096774194,0.387096774193548,0.666666666666667,0.111111111111111,0.833333333333333,38640909,2019,"1414092000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",599,0.833333333333333
"doc_10194",10,0,0.4,0.4,NA,NA,NA,18237385,2021,"11244000","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Hovedstaden",0,0.714285714285714
"doc_10195",39,0.487179487179487,0.230769230769231,0.179487179487179,0.210526315789474,0,1,36950676,2021,"1314643000","Utilities","Large (C+)","Limited Liability Companies","Region Hovedstaden",NA,1.20833333333333
"doc_10196",4,0.25,0.5,0.25,0,0,NA,39990466,2023,"297,687,868,342,514","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",11,0.833333333333333
"doc_10197",6,0.833333333333333,0.166666666666667,0.166666666666667,0.8,0,1,26078318,2022,"NULL","Construction","Small (A-B)","Limited Liability Companies","Region Sjælland",10,1.57142857142857
"doc_10198",7,0.142857142857143,0.285714285714286,0.571428571428571,0,0,NA,78804912,2021,"NULL","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",NA,0.888888888888889
"doc_10199",34,0.176470588235294,0.176470588235294,0.382352941176471,0.333333333333333,0,1,36959096,2022,"476,242,418,901,554","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",55,1
"doc_102",8,0.25,0.625,0.25,0,0,NA,26573572,2019,"851000000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",180,0.769230769230769
"doc_10200",25,0.28,0.6,0.12,0.428571428571429,0,1,15108592,2022,"NULL","Real Estate","Large (C+)","Limited Liability Companies","Region Hovedstaden",NA,0.8
"doc_10201",5,0.2,0.4,1,0,0,NA,42646083,2022,"3917936000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",280,0.857142857142857
"doc_10202",21,0,0.523809523809524,0.142857142857143,NA,NA,NA,10623480,2022,"592563000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",331,0.65625
"doc_10203",6,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0,1,38647571,2023,"1814486000","Services","Large (C+)","Limited Liability Companies","Region Midtjylland",540,1
"doc_10204",3,0,1,0.333333333333333,NA,NA,NA,37488410,2023,"1124429000","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",450,0.5
"doc_10205",4,0,0.25,0.25,NA,NA,NA,41017783,2022,"289535911","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",75,0.8
"doc_10206",1,1,1,1,0,0,NA,43039393,2022,"NULL","Finance and Insurance","Small (A-B)","Partnerships","Region Hovedstaden",NA,1
"doc_10207",14,0.5,0.214285714285714,0.357142857142857,0.142857142857143,0,1,58811211,2022,"6512666127","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",1215,1.23529411764706
"doc_10208",9,0.111111111111111,0.444444444444444,0.555555555555556,0,0,NA,36533846,2023,"NULL","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",3,0.769230769230769
"doc_10209",7,0.428571428571429,0.142857142857143,0.714285714285714,0,0,NA,27528449,2021,"605198000","Construction","Large (C+)","Limited Liability Companies","Region Hovedstaden",42,1.25
"doc_1021",3,0.666666666666667,1,0.666666666666667,0,0,NA,34455627,2021,"431726000","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Hovedstaden",186,0.833333333333333
"doc_10210",42,0.0714285714285714,0.571428571428571,0.30952380952381,0.666666666666667,0,1,33574797,2021,"713786000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Syddanmark",879,0.681818181818182
"doc_10211",9,0.555555555555556,0.555555555555556,0.222222222222222,0.6,0.2,0.666666666666667,14346902,2020,"NULL","Public and Social Services","Medium (C)","Foundations","Region Nordjylland",6,1
"doc_10212",26,0.153846153846154,0.538461538461538,0.269230769230769,0.25,0,1,10306906,2018,"469098000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",211,0.75
"doc_10213",11,0.0909090909090909,1,0.272727272727273,0,0,NA,68515211,2019,"6902203000","Finance and Insurance","Large (C+)","Associations","Region Sjælland",998,0.545454545454545
"doc_10214",5,0.4,0.4,0.2,0.5,0.5,0,23980010,2021,"431429000","Trade","Large (C+)","Limited Liability Companies","Region Nordjylland",53,1
"doc_10215",4,0.75,0.5,0.75,0,0,NA,15277092,2021,"1475455000","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",399,1.16666666666667
"doc_10216",19,0.210526315789474,0.526315789473684,0.421052631578947,0.25,0,1,62670215,2021,"0","Finance and Insurance","Very Large (D)","Limited Liability Companies","Region Hovedstaden",57,0.793103448275862
"doc_10217",10,0.3,0.4,0.2,0.666666666666667,0,1,27172776,2018,"360520000","Information and Communication","Large (C+)","Limited Liability Companies","Region Hovedstaden",142,0.928571428571429
"doc_10218",30,0.0333333333333333,0.466666666666667,0,0,1,NA,33247257,2020,"25538588","Knowledge Services","Small (A-B)","Foundations","Region Sjælland",34,0.704545454545455
"doc_10219",19,0.0526315789473684,0.631578947368421,0.368421052631579,0,0,NA,33952252,2019,"135,592,119,725,428","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",3513,0.645161290322581
"doc_1022",32,0.4375,0.375,0.15625,0.214285714285714,0,1,88216512,2023,"37013000000","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",20276,1.04545454545455
"doc_10220",7,0.571428571428571,0.714285714285714,0.428571428571429,0,0,NA,33055889,2020,"NULL","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Hovedstaden",26,0.916666666666667
"doc_10222",16,0.25,0.375,0.25,0.75,0.25,0.666666666666667,27519601,2021,"451601404","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",51,0.909090909090909
"doc_10223",3,0,0,0,NA,NA,NA,36460857,2019,"NULL","Information and Communication","Small (A-B)","Limited Liability Companies","Region Hovedstaden",2,1
"doc_10224",43,0.325581395348837,0.186046511627907,0.162790697674419,0.0714285714285714,0,1,32654169,2019,"3170984526","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",144,1.11764705882353
"doc_10225",9,0.222222222222222,0.777777777777778,0.444444444444444,0,0,NA,76486212,2020,"25084868000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",5348,0.6875
"doc_10226",29,0.103448275862069,0.379310344827586,0.275862068965517,0,0,NA,30696808,2020,"2804465000","Finance and Insurance","Unknown","Limited Liability Companies","Region Syddanmark",NA,0.8
"doc_10227",4,0,0.25,0.75,NA,NA,NA,37867071,2021,"NULL","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",NA,0.8
"doc_10228",4,0,0.25,0.75,NA,NA,NA,15109874,2021,"NULL","Finance and Insurance","Small (A-B)","Limited Liability Companies","Region Hovedstaden",0,0.8
